root_id,type,family,subsystem,category,side
720575940625920805,T4c,T4 Neuron,Motion,intrinsic,left
720575940625921210,L3,Lamina Monopolar,Luminance,intrinsic,left
720575940625921802,LC17,LC,,boundary,left
720575940625922574,Dm8b,Distal Medulla,Color,intrinsic,right
720575940625923203,T4d,T4 Neuron,Motion,intrinsic,right
720575940625923376,T2,T2 Neuron,Object,intrinsic,left
720575940625923770,T4a,T4 Neuron,Motion,intrinsic,right
720575940625924144,T4a,T4 Neuron,Motion,intrinsic,right
720575940625924536,R1-6,Photo Receptors,Photoreceptors,intrinsic,left
720575940625924995,Mi1,Medulla Intrinsic,ON,intrinsic,right
720575940625925168,Tm9,Transmedullary,Motion,intrinsic,left
720575940625925450,LPLC4,LPLC,,boundary,left
720575940625925709,TmY5a,Transmedullary Y,Object,intrinsic,left
720575940625926013,Dm3p,Distal Medulla,Form,intrinsic,right
720575940625926448,T4d,T4 Neuron,Motion,intrinsic,right
720575940625926840,Pm05,Proximal Medulla,Object,intrinsic,right
720575940625926858,Y11,Y Neuron,Motion,intrinsic,left
720575940625926926,C2,Centrifugal,ON,intrinsic,right
720575940625927216,Tm5f,Transmedullary,Color,intrinsic,left
720575940625928464,Mi4,Medulla Intrinsic,Color,intrinsic,left
720575940625928496,Y12,Y Neuron,Motion,intrinsic,right
720575940625928585,T5b,T5 Neuron,Motion,intrinsic,left
720575940625929609,T4b,T4 Neuron,Motion,intrinsic,right
720575940625929872,T4b,T4 Neuron,Motion,intrinsic,right
720575940625930227,R7,Photo Receptors,Photoreceptors,intrinsic,right
720575940625930277,MLt6,Medulla Lobula Tangential,Color,intrinsic,left
720575940625930995,R7,Photo Receptors,Photoreceptors,intrinsic,right
720575940625931045,Tm20,Transmedullary,Color,intrinsic,right
720575940625931312,Tm27,Transmedullary,Object,intrinsic,left
720575940625932060,C3,Centrifugal,ON,intrinsic,left
720575940625932080,TmY4,Transmedullary Y,Form,intrinsic,left
720575940625932302,R8,Photo Receptors,Photoreceptors,intrinsic,left
720575940625932421,LC4,LC,,boundary,right
720575940625932837,T5a,T5 Neuron,Motion,intrinsic,left
720575940625932944,LLPC2,LLPC,,boundary,right
720575940625933500,Tm5d,Transmedullary,Color,intrinsic,right
720575940625933861,Tm21,Transmedullary,Object,intrinsic,left
720575940625933863,Dm12,Distal Medulla,Luminance,intrinsic,right
720575940625933872,TmY5a,Transmedullary Y,Object,intrinsic,left
720575940625933901,L1,Lamina Monopolar,ON,intrinsic,right
720575940625934375,T4a,T4 Neuron,Motion,intrinsic,left
720575940625934398,Y3,Y Neuron,Object,intrinsic,right
720575940625934896,Tm20,Transmedullary,Color,intrinsic,right
720575940625934925,R1-6,Photo Receptors,Photoreceptors,intrinsic,left
720575940625934973,LC4,LC,,boundary,left
720575940625935036,Mi13,Medulla Intrinsic,OFF,intrinsic,left
720575940625936165,T5a,T5 Neuron,Motion,intrinsic,left
720575940625936176,Tm5b,Transmedullary,Color,intrinsic,right
720575940625936330,L3,Lamina Monopolar,Luminance,intrinsic,left
720575940625936740,T5b,T5 Neuron,Motion,intrinsic,right
720575940625936910,LPi10,Lobula Plate Intrinsic,Motion,intrinsic,left
720575940625937027,Tm7,Transmedullary,Color,intrinsic,right
720575940625937338,C3,Centrifugal,ON,intrinsic,right
720575940625937934,R7,Photo Receptors,Photoreceptors,intrinsic,left
720575940625937968,Dm2,Distal Medulla,Luminance,intrinsic,right
720575940625939277,Tm27,Transmedullary,Object,intrinsic,left
720575940625939533,Sm01,Serpentine Medulla,Color,intrinsic,left
720575940625939749,T5b,T5 Neuron,Motion,intrinsic,right
720575940625940152,Dm11,Distal Medulla,Color,intrinsic,right
720575940625940156,Dm9,Distal Medulla,Luminance,intrinsic,left
720575940625940426,TmY9q__perp,Transmedullary Y,Form,intrinsic,left
720575940625940617,TmY3,Transmedullary Y,Object,intrinsic,left
720575940625941278,LPC1,LPC,,boundary,right
720575940625941521,Sm01,Serpentine Medulla,Color,intrinsic,right
720575940625941797,T4b,T4 Neuron,Motion,intrinsic,left
720575940625941799,R1-6,Photo Receptors,Photoreceptors,intrinsic,right
720575940625942064,C2,Centrifugal,ON,intrinsic,left
720575940625942078,T5d,T5 Neuron,Motion,intrinsic,right
720575940625942320,T2a,T2 Neuron,Object,intrinsic,left
720575940625942372,Tm9,Transmedullary,Motion,intrinsic,right
720575940625942576,T2,T2 Neuron,Object,intrinsic,right
720575940625943165,LC12,LC,,boundary,left
720575940625943310,R1-6,Photo Receptors,Photoreceptors,intrinsic,left
720575940625943340,T4a,T4 Neuron,Motion,intrinsic,right
720575940625943344,TmY4,Transmedullary Y,Form,intrinsic,right
720575940625943827,T1,T1 Neuron,OFF,intrinsic,right
720575940625944010,Dm3v,Distal Medulla,Form,intrinsic,right
720575940625944252,T5c,T5 Neuron,Motion,intrinsic,left
720575940625944382,Y11,Y Neuron,Motion,intrinsic,right
720575940625944508,T2,T2 Neuron,Object,intrinsic,left
720575940625944590,Sm16,Serpentine Medulla,Color,intrinsic,left
720575940625945290,Tm25,Transmedullary,Object,intrinsic,right
720575940625945488,Tm9,Transmedullary,Motion,intrinsic,left
720575940625945843,Tm20,Transmedullary,Color,intrinsic,right
720575940625946364,LC12,LC,,boundary,left
720575940625946894,R1-6,Photo Receptors,Photoreceptors,intrinsic,left
720575940625947173,Tm20,Transmedullary,Color,intrinsic,right
720575940625947692,T4d,T4 Neuron,Motion,intrinsic,right
720575940625947918,R1-6,Photo Receptors,Photoreceptors,intrinsic,left
720575940625948362,Tm20,Transmedullary,Color,intrinsic,left
720575940625948430,R1-6,Photo Receptors,Photoreceptors,intrinsic,left
720575940625949198,Dm10,Distal Medulla,Luminance,intrinsic,left
720575940625949261,Tm7,Transmedullary,Color,intrinsic,left
720575940625949584,Dm2,Distal Medulla,Luminance,intrinsic,left
720575940625949744,C2,Centrifugal,ON,intrinsic,left
720575940625950052,C3,Centrifugal,ON,intrinsic,left
720575940625950245,Tm9,Transmedullary,Motion,intrinsic,right
720575940625950285,L5,Lamina Monopolar,ON,intrinsic,left
720575940625951774,LLPC1,LLPC,,boundary,left
720575940625951888,Tm4,Transmedullary,OFF,intrinsic,left
720575940625952258,T4d,T4 Neuron,Motion,intrinsic,right
720575940625952345,LTe74,LT,,boundary,right
720575940625952400,Sm14,Serpentine Medulla,Color,intrinsic,left
720575940625952589,T4b,T4 Neuron,Motion,intrinsic,right
720575940625952755,Li33,Lobula Intrinsic,Color,intrinsic,left
720575940625953011,R8,Photo Receptors,Photoreceptors,intrinsic,left
720575940625953598,T5d,T5 Neuron,Motion,intrinsic,right
720575940625954306,Mi2,Medulla Intrinsic,Object,intrinsic,left
720575940625954341,T5a,T5 Neuron,Motion,intrinsic,left
720575940625954579,Mi1,Medulla Intrinsic,ON,intrinsic,left
720575940625954744,R7,Photo Receptors,Photoreceptors,intrinsic,right
720575940625954960,Dm10,Distal Medulla,Luminance,intrinsic,right
720575940625955274,L3,Lamina Monopolar,Luminance,intrinsic,left
720575940625955472,Tm2,Transmedullary,OFF,intrinsic,left
720575940625955646,L3,Lamina Monopolar,Luminance,intrinsic,right
720575940625955661,R1-6,Photo Receptors,Photoreceptors,intrinsic,left
720575940625956042,L3,Lamina Monopolar,Luminance,intrinsic,left
720575940625956083,Sm07,Serpentine Medulla,Color,intrinsic,right
720575940625956140,T4d,T4 Neuron,Motion,intrinsic,right
720575940625956339,Mi1,Medulla Intrinsic,ON,intrinsic,left
720575940625956396,T5d,T5 Neuron,Motion,intrinsic,right
720575940625956652,T4d,T4 Neuron,Motion,intrinsic,right
720575940625956851,Pm03,Proximal Medulla,Object,intrinsic,right
720575940625956989,LC21,LC,,boundary,right
720575940625957066,C3,Centrifugal,ON,intrinsic,left
720575940625957363,R8,Photo Receptors,Photoreceptors,intrinsic,left
720575940625957578,C3,Centrifugal,ON,intrinsic,left
720575940625957936,Tm5f,Transmedullary,Color,intrinsic,left
720575940625958032,Tm25,Transmedullary,Object,intrinsic,left
720575940625958192,Dm2,Distal Medulla,Luminance,intrinsic,right
720575940625958330,Tm9,Transmedullary,Motion,intrinsic,left
720575940625958439,Li10,Lobula Intrinsic,Color,intrinsic,right
720575940625958444,T4b,T4 Neuron,Motion,intrinsic,right
720575940625959438,LPi07,Lobula Plate Intrinsic,Motion,intrinsic,left
720575940625959472,TmY3,Transmedullary Y,Object,intrinsic,right
720575940625959610,Tm9,Transmedullary,Motion,intrinsic,right
720575940625959667,cMLLP02,cMLLP,,boundary,right
720575940625959727,R1-6,Photo Receptors,Photoreceptors,intrinsic,left
720575940625959780,T5d,T5 Neuron,Motion,intrinsic,right
720575940625961509,Tm20,Transmedullary,Color,intrinsic,right
720575940625961516,T5b,T5 Neuron,Motion,intrinsic,right
720575940625961561,Tm21,Transmedullary,Object,intrinsic,right
720575940625961715,Sm06,Serpentine Medulla,Color,intrinsic,left
720575940625961817,T2,T2 Neuron,Object,intrinsic,right
720575940625962023,Tm8a,Transmedullary,Color,intrinsic,left
720575940625962684,MeTu1,MeTu,,boundary,right
720575940625962780,Tm16,Transmedullary,Color,intrinsic,right
720575940625962920,cLP02,cLP,,boundary,right
720575940625963085,Tm20,Transmedullary,Color,intrinsic,right
720575940625963786,LC12,LC,,boundary,right
720575940625964046,L3,Lamina Monopolar,Luminance,intrinsic,left
720575940625964377,LMa4,Lobula Medulla Amacrine,Object,intrinsic,right
720575940625964476,MeTu3b,MeTu,,boundary,left
720575940625964944,Mi4,Medulla Intrinsic,Color,intrinsic,left
720575940625964968,T1,T1 Neuron,OFF,intrinsic,left
720575940625965605,Tm2,Transmedullary,OFF,intrinsic,left
720575940625965756,C2,Centrifugal,ON,intrinsic,right
720575940625965992,Li10,Lobula Intrinsic,Color,intrinsic,right
720575940625966152,Sm02,Serpentine Medulla,Color,intrinsic,right
720575940625966338,Tm8a,Transmedullary,Color,intrinsic,right
720575940625966520,Tm27,Transmedullary,Object,intrinsic,right
720575940625966606,TmY15,Transmedullary Y,Object,intrinsic,left
720575940625967036,Dm9,Distal Medulla,Luminance,intrinsic,right
720575940625967118,Sm05,Serpentine Medulla,Luminance,intrinsic,left
720575940625967374,T5b,T5 Neuron,Motion,intrinsic,left
720575940625967390,LTe38c,LT,,boundary,right
720575940625967408,T2a,T2 Neuron,Object,intrinsic,left
720575940625968016,L1,Lamina Monopolar,ON,intrinsic,right
720575940625968176,T4a,T4 Neuron,Motion,intrinsic,left
720575940625968228,T5b,T5 Neuron,Motion,intrinsic,right
720575940625968371,C2,Centrifugal,ON,intrinsic,right
720575940625968679,Sm20,Serpentine Medulla,Color,intrinsic,right
720575940625968935,R7,Photo Receptors,Photoreceptors,intrinsic,right
720575940625969098,C2,Centrifugal,ON,intrinsic,right
720575940625969166,TmY3,Transmedullary Y,Object,intrinsic,left
720575940625969200,LLPC2,LLPC,,boundary,left
720575940625969336,R8,Photo Receptors,Photoreceptors,intrinsic,right
720575940625969456,TmY5a,Transmedullary Y,Object,intrinsic,left
720575940625969594,C3,Centrifugal,ON,intrinsic,right
720575940625969712,L2,Lamina Monopolar,OFF,intrinsic,right
720575940625969753,MTe03,MT,,boundary,left
720575940625969852,TmY15,Transmedullary Y,Object,intrinsic,left
720575940625969968,TmY11,Transmedullary Y,Color,intrinsic,left
720575940625970178,C2,Centrifugal,ON,intrinsic,right
720575940625970213,Mi9,Medulla Intrinsic,Luminance,intrinsic,left
720575940625970364,C2,Centrifugal,ON,intrinsic,right
720575940625970469,Dm2,Distal Medulla,Luminance,intrinsic,left
720575940625970471,MTe47,MT,,boundary,"left,right"
720575940625970509,T5b,T5 Neuron,Motion,intrinsic,left
720575940625970707,Tm9,Transmedullary,Motion,intrinsic,left
720575940625970736,Tm35,Transmedullary,Color,intrinsic,left
720575940625970958,R1-6,Photo Receptors,Photoreceptors,intrinsic,left
720575940625971204,LC9,LC,,boundary,right
720575940625971272,Sm03,Serpentine Medulla,Color,intrinsic,right
720575940625971642,L3,Lamina Monopolar,Luminance,intrinsic,right
720575940625971900,T4c,T4 Neuron,Motion,intrinsic,left
720575940625972016,Mi9,Medulla Intrinsic,Luminance,intrinsic,right
720575940625972238,Pm03,Proximal Medulla,Object,intrinsic,left
720575940625972263,R1-6,Photo Receptors,Photoreceptors,intrinsic,left
720575940625972668,L3,Lamina Monopolar,Luminance,intrinsic,right
720575940625972879,LC46,LC,,boundary,left
720575940625973692,L1,Lamina Monopolar,ON,intrinsic,right
720575940625974572,T4b,T4 Neuron,Motion,intrinsic,right
720575940625974832,T2,T2 Neuron,Object,intrinsic,right
720575940625975696,Tm1,Transmedullary,OFF,intrinsic,left
720575940625975738,Dm3q,Distal Medulla,Form,intrinsic,right
720575940625975795,T5b,T5 Neuron,Motion,intrinsic,left
720575940625976357,L3,Lamina Monopolar,Luminance,intrinsic,left
720575940625976760,T4d,T4 Neuron,Motion,intrinsic,left
720575940625976909,TmY3,Transmedullary Y,Object,intrinsic,left
720575940625977392,Tm1,Transmedullary,OFF,intrinsic,right
720575940625977639,T5b,T5 Neuron,Motion,intrinsic,left
720575940625977788,C3,Centrifugal,ON,intrinsic,right
720575940625978044,R8,Photo Receptors,Photoreceptors,intrinsic,right
720575940625978296,T5b,T5 Neuron,Motion,intrinsic,left
720575940625978300,Tm5e,Transmedullary,Color,intrinsic,right
720575940625978382,Pm03,Proximal Medulla,Object,intrinsic,left
720575940625978701,Tm21,Transmedullary,Object,intrinsic,left
720575940625979068,Tm5e,Transmedullary,Color,intrinsic,right
720575940625979280,Tm36,Transmedullary,Color,intrinsic,left
720575940625979650,cL01,cL,,boundary,right
720575940625979665,Li16,Lobula Intrinsic,Object,intrinsic,left
720575940625979667,TmY5a,Transmedullary Y,Object,intrinsic,right
720575940625979696,T2a,T2 Neuron,Object,intrinsic,left
720575940625979725,R1-6,Photo Receptors,Photoreceptors,intrinsic,left
720575940625979836,R7,Photo Receptors,Photoreceptors,intrinsic,right
720575940625980403,Li24,Lobula Intrinsic,Object,intrinsic,right
720575940625981080,LC10e,LC,,boundary,right
720575940625981327,Mi1,Medulla Intrinsic,ON,intrinsic,right
720575940625982792,T2a,T2 Neuron,Object,intrinsic,right
720575940625983038,T5d,T5 Neuron,Motion,intrinsic,left
720575940625983219,R7,Photo Receptors,Photoreceptors,intrinsic,right
720575940625983280,Tm3,Transmedullary,ON,intrinsic,left
720575940625984270,Dm3p,Distal Medulla,Form,intrinsic,left
720575940625984782,Li10,Lobula Intrinsic,Color,intrinsic,left
720575940625985072,Tm1,Transmedullary,OFF,intrinsic,right
720575940625985308,Y3,Y Neuron,Object,intrinsic,left
720575940625985554,Dm2,Distal Medulla,Luminance,intrinsic,right
720575940625986087,R8,Photo Receptors,Photoreceptors,intrinsic,right
720575940625986441,T4d,T4 Neuron,Motion,intrinsic,right
720575940625987000,L1,Lamina Monopolar,ON,intrinsic,left
720575940625987059,LLPC3,LLPC,,boundary,left
720575940625987256,L2,Lamina Monopolar,OFF,intrinsic,right
720575940625987770,Tm5b,Transmedullary,Color,intrinsic,right
720575940625988144,TmY5a,Transmedullary Y,Object,intrinsic,left
720575940625989048,Tm16,Transmedullary,Color,intrinsic,right
720575940625989424,TmY5a,Transmedullary Y,Object,intrinsic,left
720575940625989671,R1-6,Photo Receptors,Photoreceptors,intrinsic,left
720575940625989680,LPi07,Lobula Plate Intrinsic,Motion,intrinsic,left
720575940625989907,T4b,T4 Neuron,Motion,intrinsic,right
720575940625990032,C3,Centrifugal,ON,intrinsic,left
720575940625990074,Tm5c,Transmedullary,Color,intrinsic,left
720575940625990146,Tm3,Transmedullary,ON,intrinsic,right
720575940625990448,T2,T2 Neuron,Object,intrinsic,left
720575940625991043,LC4,LC,,boundary,left
720575940625991207,Tm34,Transmedullary,Color,intrinsic,left
720575940625991612,T3,T3 Neuron,Object,intrinsic,left
720575940625991868,C2,Centrifugal,ON,intrinsic,right
720575940625991994,T4d,T4 Neuron,Motion,intrinsic,left
720575940625992206,R7,Photo Receptors,Photoreceptors,intrinsic,right
720575940625992269,MTe02,MT,,boundary,right
720575940625992496,L3,Lamina Monopolar,Luminance,intrinsic,right
720575940625992714,LC22,LC,,boundary,right
720575940625992781,LPT42_Nod4,LPT,,boundary,left
720575940625993715,R1-6,Photo Receptors,Photoreceptors,intrinsic,right
720575940625993776,T5c,T5 Neuron,Motion,intrinsic,left
720575940625994168,Tm27,Transmedullary,Object,intrinsic,left
720575940625994384,Tm9,Transmedullary,Motion,intrinsic,left
720575940625994483,Pm03,Proximal Medulla,Object,intrinsic,left
720575940625994506,T4a,T4 Neuron,Motion,intrinsic,right
720575940625994515,Tm20,Transmedullary,Color,intrinsic,right
720575940625994680,Mi4,Medulla Intrinsic,Color,intrinsic,left
720575940625994739,MeTu4a,MeTu,,boundary,left
720575940625994756,Mi9,Medulla Intrinsic,Luminance,intrinsic,right
720575940625994814,LPi07,Lobula Plate Intrinsic,Motion,intrinsic,right
720575940625994829,MTe02,MT,,boundary,right
720575940625995274,T4d,T4 Neuron,Motion,intrinsic,right
720575940625995312,TmY5a,Transmedullary Y,Object,intrinsic,right
720575940625995568,Mi1,Medulla Intrinsic,ON,intrinsic,left
720575940625995780,Tm4,Transmedullary,OFF,intrinsic,right
720575940625995790,R8,Photo Receptors,Photoreceptors,intrinsic,left
720575940625996019,L2,Lamina Monopolar,OFF,intrinsic,left
720575940625996051,Mi13,Medulla Intrinsic,OFF,intrinsic,right
720575940625996592,T5c,T5 Neuron,Motion,intrinsic,left
720575940625997200,Tm5a,Transmedullary,Color,intrinsic,left
720575940625997244,Li10,Lobula Intrinsic,Color,intrinsic,right
720575940625997258,T4b,T4 Neuron,Motion,intrinsic,right
720575940625997616,Tm7,Transmedullary,Color,intrinsic,left
720575940625997863,TmY9q__perp,Transmedullary Y,Form,intrinsic,right
720575940625997872,T4b,T4 Neuron,Motion,intrinsic,left
720575940625998012,Dm19,Distal Medulla,OFF,intrinsic,left
720575940625998594,T5c,T5 Neuron,Motion,intrinsic,right
720575940625998631,L1,Lamina Monopolar,ON,intrinsic,left
720575940625998925,T3,T3 Neuron,Object,intrinsic,right
720575940625999381,Li13,Lobula Intrinsic,Color,intrinsic,left
720575940625999399,TmY10,Transmedullary Y,Color,intrinsic,right
720575940625999544,T3,T3 Neuron,Object,intrinsic,left
720575940625999900,Li13,Lobula Intrinsic,Color,intrinsic,left
720575940626000056,aMe17a2,aMe,,boundary,right
720575940626000142,Dm11,Distal Medulla,Color,intrinsic,right
720575940626001182,LC10c,LC,,boundary,right
720575940626001296,Tm9,Transmedullary,Motion,intrinsic,right
720575940626001340,TmY11,Transmedullary Y,Color,intrinsic,right
720575940626001703,TmY20,Transmedullary Y,Motion,intrinsic,right
720575940626001741,R1-6,Photo Receptors,Photoreceptors,intrinsic,right
720575940626001848,Sm32,Serpentine Medulla,Color,intrinsic,right
720575940626002634,Sm01,Serpentine Medulla,Color,intrinsic,right
720575940626003248,Tm5e,Transmedullary,Color,intrinsic,right
720575940626003258,T5b,T5 Neuron,Motion,intrinsic,left
720575940626003600,L2,Lamina Monopolar,OFF,intrinsic,right
720575940626003896,Lai,Lamina Intrinsic,OFF,intrinsic,right
720575940626004170,T5a,T5 Neuron,Motion,intrinsic,right
720575940626004668,Dm2,Distal Medulla,Luminance,intrinsic,left
720575940626004755,Dm2,Distal Medulla,Luminance,intrinsic,right
720575940626005136,L3,Lamina Monopolar,Luminance,intrinsic,right
